collection_date,fluoro_date,site,site_code,depth,sample,bottle_number,nh4_vol_uL,FLU1,FLU2,FLU3,extras,notes
2023-05-12,2023-05-26,Kii_xin,BMSC4,7,standard,C12,0,28.25,28.6,27.38,,
2023-05-12,2023-05-26,Kii_xin,BMSC4,7,standard,F12,100,113.4,114.2,112.2,,
2023-05-12,2023-05-26,Kii_xin,BMSC4,7,standard,D15,300,302,300.1,302.8,"296.9, 295.2",
2023-05-12,2023-05-26,Kii_xin,BMSC4,7,standard,F4,600,567,569.6,567,"552.9, 556.0, 570.4, 561.8",
2023-05-12,2023-05-26,Kii_xin,BMSC4,7,standard,E5,800,742.6,741.3,741.3,,
2023-05-12,2023-05-26,Kii_xin,BMSC4,7,bf,E4,0,-25.87,-27.52,-27.56,,
2023-05-12,2023-05-26,Kii_xin,BMSC4,7,sample,D1,0,5.174,4.901,5.182,,
2023-05-12,2023-05-26,Kii_xin,BMSC4,7,sample,F13,0,14.67,14.89,15.33,,
